threshold,recall,precision
0.08033530414104462,0.984624145785877,0.5173548773189707
0.08080599457025528,0.984624145785877,0.5175097276264592
0.08098698407411575,0.984624145785877,0.5176646706586826
0.08101921528577805,0.984624145785877,0.5178197064989518
0.08112895488739014,0.9840546697038725,0.5181409295352324
0.08126381039619446,0.9840546697038725,0.5184518451845185
0.08147832006216049,0.9840546697038725,0.518918918918919
0.08172972500324249,0.9840546697038725,0.5203252032520326
0.0821012407541275,0.9834851936218679,0.5217522658610272
0.0822748914361,0.9834851936218679,0.5219099425808401
0.08238819986581802,0.9834851936218679,0.522067714631197
0.08256682008504868,0.9834851936218679,0.5223835450695705
0.08294448256492615,0.9834851936218679,0.5225416036308623
0.08314219117164612,0.9834851936218679,0.5226997578692494
0.08333121240139008,0.9834851936218679,0.5231747955165101
0.08334437012672424,0.9834851936218679,0.5233333333333333
0.08356426656246185,0.9834851936218679,0.523650697392359
0.08358296006917953,0.9834851936218679,0.5238095238095238
0.08387953788042068,0.9829157175398633,0.5241421196477376
0.08388639241456985,0.9829157175398633,0.5243013365735115
0.08393525332212448,0.9829157175398633,0.5244606502582801
0.08431660383939743,0.9829157175398633,0.5257386536704234
0.08437715470790863,0.9829157175398633,0.5258988421694089
0.08446457982063293,0.9829157175398633,0.5263799939005794
0.08486196398735046,0.9829157175398633,0.5265405735204393
0.0852835476398468,0.9829157175398633,0.5276673800061144
0.08542914688587189,0.9829157175398633,0.5279902110737229
0.08588176965713501,0.9829157175398633,0.5281517747858017
0.08599815517663956,0.9829157175398633,0.5283134374043464
0.08602412790060043,0.9829157175398633,0.5284751990202082
0.0860876590013504,0.9829157175398633,0.5286370597243492
0.08626497536897659,0.9829157175398633,0.5287990196078431
0.08633144944906235,0.9823462414578588,0.5286546123199509
0.08665044605731964,0.9823462414578588,0.5289788408463661
0.0867900624871254,0.9823462414578588,0.5297911547911548
0.08704054355621338,0.9817767653758542,0.5299723332308638
0.08705876767635345,0.9817767653758542,0.5302983697323901
0.08711028844118118,0.9817767653758542,0.5306248076331179
0.08715655654668808,0.9817767653758542,0.5309516476747768
0.0872807726264,0.9817767653758542,0.5311152187307455
0.08729688078165054,0.9817767653758542,0.5312788906009245
0.08740776777267456,0.9817767653758542,0.531442663378545
0.0875539779663086,0.9817767653758542,0.5316065371569534
0.08777505904436111,0.9817767653758542,0.532591906085882
0.08790908008813858,0.9817767653758542,0.5327564894932015
0.08823061734437943,0.9812072892938497,0.5332714329928815
0.08851805329322815,0.9812072892938497,0.5336017342830598
0.0887390524148941,0.9812072892938497,0.5339324449953518
0.08930254727602005,0.9812072892938497,0.5340979541227526
0.089887835085392,0.9806378132118451,0.533953488372093
0.08992485702037811,0.9806378132118451,0.5341191066997518
0.09026799350976944,0.9806378132118451,0.5347826086956522
0.09066450595855713,0.9806378132118451,0.5349487418452936
0.0909055843949318,0.9806378132118451,0.5354477611940298
0.09092087298631668,0.9806378132118451,0.5356143079315707
0.09101467579603195,0.9806378132118451,0.5361145703611457
0.09113416075706482,0.9806378132118451,0.5362815322329493
0.09152747690677643,0.9806378132118451,0.5364485981308411
0.09162462502717972,0.9806378132118451,0.5366157681520723
0.09214194118976593,0.9806378132118451,0.536783042394015
0.09242865443229675,0.9806378132118451,0.5369504209541628
0.09252274036407471,0.9806378132118451,0.537117903930131
0.09301306307315826,0.9806378132118451,0.5372854914196568
0.09311657398939133,0.9806378132118451,0.5374531835205992
0.09331580996513367,0.9806378132118451,0.5376209803309397
0.09338675439357758,0.9806378132118451,0.537788881948782
0.09363812953233719,0.9806378132118451,0.5379568884723523
0.09367674589157104,0.9806378132118451,0.538125
0.09375466406345367,0.9806378132118451,0.5386299655927432
0.09426957368850708,0.9806378132118451,0.5389671361502347
0.09473820775747299,0.9806378132118451,0.5391358797745773
0.09483276307582855,0.9806378132118451,0.5393047290948951
0.09495988488197327,0.9806378132118451,0.5394736842105263
0.0952906683087349,0.9806378132118451,0.5396427452209339
0.09559611976146698,0.9806378132118451,0.5398119122257053
0.09583348035812378,0.9806378132118451,0.5399811853245532
0.09608179330825806,0.9806378132118451,0.5401505646173149
0.09634193778038025,0.9806378132118451,0.5406593406593406
0.09639877825975418,0.9806378132118451,0.5408291457286433
0.09662051498889923,0.9806378132118451,0.5409990574929312
0.09703578054904938,0.9806378132118451,0.541169076052797
0.0971398577094078,0.9806378132118451,0.5413392015089594
0.09728820621967316,0.9806378132118451,0.5415094339622641
0.09864167869091034,0.9806378132118451,0.5416797735136836
0.09896146506071091,0.9806378132118451,0.5418502202643172
0.09928376227617264,0.9806378132118451,0.5420207743153919
0.09934654086828232,0.9806378132118451,0.542191435768262
0.09935836493968964,0.9806378132118451,0.5423622047244094
0.09945894032716751,0.9806378132118451,0.5425330812854442
0.09962738305330276,0.9806378132118451,0.5427040655531044
0.100125253200531,0.9806378132118451,0.5437322387117146
